Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day_of_Week,Day_Num,Is_Weekend,Month,Day,Day_of_Year,temperature,rainfall,holiday,special_event,expected_attendance,actual_attendance,meals_prepared,meals_consumed,surplus_meals,surplus_percentage,previous_day_consumption
2025-06-15,Breakfast,D,Meat,4.58,8.0,36.64,Sunday,6,1,6,15,166,25.9,0.0,0,0,128,124,143,120,23,16.08,133
2025-06-15,Breakfast,D,Rice,2.7,2.0,5.4,Sunday,6,1,6,15,166,25.9,0.0,0,0,145,134,160,128,32,20.0,165
2025-06-15,Breakfast,D,Soup,1.36,1.5,2.04,Sunday,6,1,6,15,166,25.9,0.0,0,0,150,145,162,129,33,20.37,146
2025-06-15,Dinner,A,Rice,0.17,2.0,0.34,Sunday,6,1,6,15,166,25.9,0.0,0,0,242,241,266,235,31,11.65,198
2025-06-15,Dinner,A,Soup,3.4,1.5,5.1,Sunday,6,1,6,15,166,25.9,0.0,0,0,270,266,301,247,54,17.94,213
2025-06-15,Dinner,A,Vegetables,2.33,3.0,6.99,Sunday,6,1,6,15,166,25.9,0.0,0,0,268,260,294,237,57,19.39,213
2025-06-15,Dinner,B,Meat,2.96,8.0,23.68,Sunday,6,1,6,15,166,25.9,0.0,0,0,225,227,257,220,37,14.4,211
2025-06-15,Dinner,B,Rice,3.39,2.0,6.78,Sunday,6,1,6,15,166,25.9,0.0,0,0,236,267,268,258,10,3.73,235
2025-06-15,Dinner,B,Soup,4.71,1.5,7.06,Sunday,6,1,6,15,166,25.9,0.0,0,0,225,234,246,213,33,13.41,185
2025-06-15,Dinner,B,Vegetables,4.13,3.0,12.39,Sunday,6,1,6,15,166,25.9,0.0,0,0,227,221,246,206,40,16.26,193
2025-06-15,Dinner,C,Meat,1.25,8.0,10.0,Sunday,6,1,6,15,166,25.9,0.0,0,0,188,189,212,184,28,13.21,205
2025-06-15,Dinner,C,Rice,0.63,2.0,1.26,Sunday,6,1,6,15,166,25.9,0.0,0,0,194,189,218,183,35,16.06,258
2025-06-15,Dinner,C,Soup,4.43,1.5,6.64,Sunday,6,1,6,15,166,25.9,0.0,0,0,192,186,208,167,41,19.71,247
2025-06-15,Dinner,C,Vegetables,0.22,3.0,0.66,Sunday,6,1,6,15,166,25.9,0.0,0,0,174,175,192,164,28,14.58,206
2025-06-15,Dinner,D,Meat,4.58,8.0,36.64,Sunday,6,1,6,15,166,25.9,0.0,0,0,207,218,225,211,14,6.22,184
2025-06-15,Dinner,D,Rice,2.85,2.0,5.7,Sunday,6,1,6,15,166,25.9,0.0,0,0,198,207,220,198,22,10.0,203
2025-06-15,Dinner,D,Soup,0.41,1.5,0.62,Sunday,6,1,6,15,166,25.9,0.0,0,0,193,207,217,185,32,14.75,162
2025-06-15,Dinner,D,Vegetables,1.18,3.0,3.54,Sunday,6,1,6,15,166,25.9,0.0,0,0,223,208,250,193,57,22.8,237
2025-06-15,Lunch,A,Meat,2.46,8.0,19.68,Sunday,6,1,6,15,166,25.9,0.0,0,0,394,389,446,372,74,16.59,319
2025-06-15,Lunch,A,Rice,4.14,2.0,8.28,Sunday,6,1,6,15,166,25.9,0.0,0,0,380,417,426,403,23,5.4,354
2025-06-15,Lunch,A,Soup,3.76,1.5,5.64,Sunday,6,1,6,15,166,25.9,0.0,0,0,376,352,428,324,104,24.3,336
2025-06-15,Lunch,A,Vegetables,4.05,3.0,12.15,Sunday,6,1,6,15,166,25.9,0.0,0,0,347,349,380,328,52,13.68,218
2025-06-15,Lunch,B,Meat,0.66,8.0,5.28,Sunday,6,1,6,15,166,25.9,0.0,0,0,372,335,413,319,94,22.76,286
2025-06-15,Lunch,B,Rice,1.76,2.0,3.52,Sunday,6,1,6,15,166,25.9,0.0,0,0,370,371,405,354,51,12.59,360
2025-06-15,Lunch,B,Soup,0.79,1.5,1.18,Sunday,6,1,6,15,166,25.9,0.0,0,0,337,342,366,314,52,14.21,306
2025-06-15,Lunch,B,Vegetables,4.82,3.0,14.46,Sunday,6,1,6,15,166,25.9,0.0,0,0,349,342,390,317,73,18.72,320
2025-06-15,Lunch,C,Meat,4.31,8.0,34.48,Sunday,6,1,6,15,166,25.9,0.0,0,0,263,263,288,253,35,12.15,372
2025-06-15,Lunch,C,Rice,4.84,2.0,9.68,Sunday,6,1,6,15,166,25.9,0.0,0,0,310,313,338,301,37,10.95,319
2025-06-15,Lunch,C,Soup,4.9,1.5,7.35,Sunday,6,1,6,15,166,25.9,0.0,0,0,300,334,335,306,29,8.66,324
2025-06-15,Lunch,C,Vegetables,3.65,3.0,10.95,Sunday,6,1,6,15,166,25.9,0.0,0,0,244,237,271,218,53,19.56,323
2025-06-15,Lunch,D,Meat,4.04,8.0,32.32,Sunday,6,1,6,15,166,25.9,0.0,0,0,308,292,349,286,63,18.05,360
2025-06-15,Lunch,D,Rice,4.84,2.0,9.68,Sunday,6,1,6,15,166,25.9,0.0,0,0,327,333,354,319,35,9.89,403
2025-06-15,Lunch,D,Soup,3.97,1.5,5.96,Sunday,6,1,6,15,166,25.9,0.0,0,0,331,324,364,295,69,18.96,314
2025-06-15,Lunch,D,Vegetables,1.89,3.0,5.67,Sunday,6,1,6,15,166,25.9,0.0,0,0,343,345,368,320,48,13.04,328
2025-06-16,Breakfast,A,Rice,4.14,2.0,8.28,Monday,0,0,6,16,167,25.0,0.0,0,1,402,402,438,389,49,11.19,290
2025-06-16,Breakfast,A,Soup,2.1,1.5,3.15,Monday,0,0,6,16,167,25.0,0.0,0,1,448,464,510,415,95,18.63,336
2025-06-16,Breakfast,A,Vegetables,1.58,3.0,4.74,Monday,0,0,6,16,167,25.0,0.0,0,1,400,407,444,383,61,13.74,268
2025-06-16,Breakfast,B,Meat,4.74,8.0,37.92,Monday,0,0,6,16,167,25.0,0.0,0,1,402,405,436,400,36,8.26,275
2025-06-16,Breakfast,B,Rice,0.78,2.0,1.56,Monday,0,0,6,16,167,25.0,0.0,0,1,329,330,359,311,48,13.37,389
2025-06-16,Breakfast,B,Soup,2.51,1.5,3.76,Monday,0,0,6,16,167,25.0,0.0,0,1,382,370,419,336,83,19.81,275
2025-06-16,Breakfast,B,Vegetables,1.59,3.0,4.77,Monday,0,0,6,16,167,25.0,0.0,0,1,352,338,397,320,77,19.4,318
2025-06-16,Breakfast,C,Meat,4.45,8.0,35.6,Monday,0,0,6,16,167,25.0,0.0,0,1,265,278,300,275,25,8.33,160
2025-06-16,Breakfast,C,Rice,0.58,2.0,1.16,Monday,0,0,6,16,167,25.0,0.0,0,1,331,315,367,299,68,18.53,311
2025-06-16,Breakfast,C,Soup,2.32,1.5,3.48,Monday,0,0,6,16,167,25.0,0.0,0,1,297,306,337,275,62,18.4,154
2025-06-16,Breakfast,C,Vegetables,0.76,3.0,2.28,Monday,0,0,6,16,167,25.0,0.0,0,1,300,294,340,268,72,21.18,320
2025-06-16,Breakfast,D,Rice,3.39,2.0,6.78,Monday,0,0,6,16,167,25.0,0.0,0,1,304,307,339,290,49,14.45,128
2025-06-16,Breakfast,D,Soup,2.15,1.5,3.22,Monday,0,0,6,16,167,25.0,0.0,0,1,338,328,384,295,89,23.18,415
2025-06-16,Breakfast,D,Vegetables,4.74,3.0,14.22,Monday,0,0,6,16,167,25.0,0.0,0,1,324,335,348,318,30,8.62,132
2025-06-16,Dinner,A,Meat,2.05,8.0,16.4,Monday,0,0,6,16,167,25.0,0.0,0,1,685,713,736,699,37,5.03,470
2025-06-16,Dinner,A,Rice,1.86,2.0,3.72,Monday,0,0,6,16,167,25.0,0.0,0,1,652,652,742,624,118,15.9,183
2025-06-16,Dinner,A,Soup,0.7,1.5,1.05,Monday,0,0,6,16,167,25.0,0.0,0,1,581,618,623,567,56,8.99,549
2025-06-16,Dinner,A,Vegetables,1.03,3.0,3.09,Monday,0,0,6,16,167,25.0,0.0,0,1,622,583,668,537,131,19.61,507
2025-06-16,Dinner,B,Meat,2.33,8.0,18.64,Monday,0,0,6,16,167,25.0,0.0,0,1,566,584,608,575,33,5.43,699
2025-06-16,Dinner,B,Rice,4.26,2.0,8.52,Monday,0,0,6,16,167,25.0,0.0,0,1,638,662,690,644,46,6.67,624
2025-06-16,Dinner,B,Soup,3.24,1.5,4.86,Monday,0,0,6,16,167,25.0,0.0,0,1,598,610,651,549,102,15.67,438
2025-06-16,Dinner,B,Vegetables,3.35,3.0,10.05,Monday,0,0,6,16,167,25.0,0.0,0,1,582,591,631,557,74,11.73,440
2025-06-16,Dinner,C,Meat,0.2,8.0,1.6,Monday,0,0,6,16,167,25.0,0.0,0,1,486,476,548,470,78,14.23,220
2025-06-16,Dinner,C,Rice,3.03,2.0,6.06,Monday,0,0,6,16,167,25.0,0.0,0,1,534,528,595,503,92,15.46,644
2025-06-16,Dinner,C,Soup,1.29,1.5,1.94,Monday,0,0,6,16,167,25.0,0.0,0,1,476,491,511,438,73,14.29,167
2025-06-16,Dinner,C,Vegetables,3.96,3.0,11.88,Monday,0,0,6,16,167,25.0,0.0,0,1,488,466,533,440,93,17.45,164
2025-06-16,Dinner,D,Meat,2.87,8.0,22.96,Monday,0,0,6,16,167,25.0,0.0,0,1,527,525,600,506,94,15.67,575
2025-06-16,Dinner,D,Rice,0.72,2.0,1.44,Monday,0,0,6,16,167,25.0,0.0,0,1,477,489,537,468,69,12.85,503
2025-06-16,Dinner,D,Soup,3.85,1.5,5.78,Monday,0,0,6,16,167,25.0,0.0,0,1,435,429,495,398,97,19.6,567
2025-06-16,Dinner,D,Vegetables,0.44,3.0,1.32,Monday,0,0,6,16,167,25.0,0.0,0,1,528,541,573,507,66,11.52,557
2025-06-16,Lunch,A,Meat,0.86,8.0,6.88,Monday,0,0,6,16,167,25.0,0.0,0,1,884,839,948,807,141,14.87,253
2025-06-16,Lunch,A,Rice,3.74,2.0,7.48,Monday,0,0,6,16,167,25.0,0.0,0,1,906,940,1016,908,108,10.63,301
2025-06-16,Lunch,A,Soup,0.59,1.5,0.88,Monday,0,0,6,16,167,25.0,0.0,0,1,952,921,1045,847,198,18.95,295
2025-06-16,Lunch,A,Vegetables,2.13,3.0,6.39,Monday,0,0,6,16,167,25.0,0.0,0,1,947,880,1074,821,253,23.56,638
2025-06-16,Lunch,B,Meat,2.1,8.0,16.8,Monday,0,0,6,16,167,25.0,0.0,0,1,907,901,993,874,119,11.98,807
2025-06-16,Lunch,B,Rice,2.5,2.0,5.0,Monday,0,0,6,16,167,25.0,0.0,0,1,887,853,974,827,147,15.09,908
2025-06-16,Lunch,B,Soup,0.26,1.5,0.39,Monday,0,0,6,16,167,25.0,0.0,0,1,961,985,1091,913,178,16.32,847
2025-06-16,Lunch,C,Meat,2.27,8.0,18.16,Monday,0,0,6,16,167,25.0,0.0,0,1,715,660,808,638,170,21.04,874
2025-06-16,Lunch,C,Rice,1.92,2.0,3.84,Monday,0,0,6,16,167,25.0,0.0,0,1,738,706,834,684,150,17.99,827
2025-06-16,Lunch,C,Soup,4.29,1.5,6.44,Monday,0,0,6,16,167,25.0,0.0,0,1,738,719,812,656,156,19.21,699
2025-06-16,Lunch,C,Vegetables,4.76,3.0,14.28,Monday,0,0,6,16,167,25.0,0.0,0,1,694,674,772,638,134,17.36,757
2025-06-16,Lunch,D,Meat,3.46,8.0,27.68,Monday,0,0,6,16,167,25.0,0.0,0,1,786,853,872,842,30,3.44,638
2025-06-16,Lunch,D,Rice,0.59,2.0,1.18,Monday,0,0,6,16,167,25.0,0.0,0,1,732,701,808,685,123,15.22,684
2025-06-16,Lunch,D,Soup,4.89,1.5,7.33,Monday,0,0,6,16,167,25.0,0.0,0,1,738,772,838,699,139,16.59,913
2025-06-16,Lunch,D,Vegetables,2.77,3.0,8.31,Monday,0,0,6,16,167,25.0,0.0,0,1,862,816,976,757,219,22.44,317
2025-06-17,Breakfast,A,Meat,1.16,8.0,9.28,Tuesday,1,0,6,17,168,25.6,41.6,0,0,292,289,321,275,46,14.33,400
2025-06-17,Breakfast,A,Rice,1.12,2.0,2.24,Tuesday,1,0,6,17,168,25.6,41.6,0,0,264,262,291,251,40,13.75,242
2025-06-17,Breakfast,A,Soup,1.71,1.5,2.56,Tuesday,1,0,6,17,168,25.6,41.6,0,0,283,244,310,221,89,28.71,295
2025-06-17,Breakfast,A,Vegetables,4.36,3.0,13.08,Tuesday,1,0,6,17,168,25.6,41.6,0,0,266,271,296,250,46,15.54,172
2025-06-17,Breakfast,B,Rice,0.82,2.0,1.64,Tuesday,1,0,6,17,168,25.6,41.6,0,0,252,249,278,242,36,12.95,245
2025-06-17,Breakfast,B,Soup,4.31,1.5,6.46,Tuesday,1,0,6,17,168,25.6,41.6,0,0,229,223,253,199,54,21.34,196
2025-06-17,Breakfast,B,Vegetables,0.11,3.0,0.33,Tuesday,1,0,6,17,168,25.6,41.6,0,0,251,259,272,239,33,12.13,250
2025-06-17,Breakfast,C,Meat,0.74,8.0,5.92,Tuesday,1,0,6,17,168,25.6,41.6,0,0,198,179,213,174,39,18.31,275
2025-06-17,Breakfast,C,Rice,0.81,2.0,1.62,Tuesday,1,0,6,17,168,25.6,41.6,0,0,216,215,245,209,36,14.69,299
2025-06-17,Breakfast,C,Soup,0.96,1.5,1.44,Tuesday,1,0,6,17,168,25.6,41.6,0,0,218,214,240,198,42,17.5,221
2025-06-17,Breakfast,C,Vegetables,1.33,3.0,3.99,Tuesday,1,0,6,17,168,25.6,41.6,0,0,202,186,231,172,59,25.54,383
2025-06-17,Breakfast,D,Meat,0.23,8.0,1.84,Tuesday,1,0,6,17,168,25.6,41.6,0,0,220,222,249,216,33,13.25,174
2025-06-17,Breakfast,D,Rice,3.34,2.0,6.68,Tuesday,1,0,6,17,168,25.6,41.6,0,0,249,252,270,245,25,9.26,209
2025-06-17,Breakfast,D,Soup,3.97,1.5,5.96,Tuesday,1,0,6,17,168,25.6,41.6,0,0,227,218,250,196,54,21.6,198
2025-06-17,Breakfast,D,Vegetables,0.17,3.0,0.51,Tuesday,1,0,6,17,168,25.6,41.6,0,0,260,234,283,213,70,24.73,239
2025-06-17,Dinner,A,Meat,2.34,8.0,18.72,Tuesday,1,0,6,17,168,25.6,41.6,0,0,461,449,509,438,71,13.95,506
2025-06-17,Dinner,A,Rice,2.66,2.0,5.32,Tuesday,1,0,6,17,168,25.6,41.6,0,0,401,379,450,362,88,19.56,304
2025-06-17,Dinner,A,Soup,0.4,1.5,0.6,Tuesday,1,0,6,17,168,25.6,41.6,0,0,390,396,429,361,68,15.85,372
2025-06-17,Dinner,A,Vegetables,4.82,3.0,14.46,Tuesday,1,0,6,17,168,25.6,41.6,0,0,438,420,470,398,72,15.32,537
2025-06-17,Dinner,B,Meat,2.07,8.0,16.56,Tuesday,1,0,6,17,168,25.6,41.6,0,0,407,384,445,374,71,15.96,438
2025-06-17,Dinner,B,Rice,2.45,2.0,4.9,Tuesday,1,0,6,17,168,25.6,41.6,0,0,372,372,405,363,42,10.37,468
2025-06-17,Dinner,B,Soup,2.5,1.5,3.75,Tuesday,1,0,6,17,168,25.6,41.6,0,0,419,411,476,372,104,21.85,274
2025-06-17,Dinner,B,Vegetables,3.46,3.0,10.38,Tuesday,1,0,6,17,168,25.6,41.6,0,0,439,411,500,379,121,24.2,313
2025-06-17,Dinner,C,Meat,0.46,8.0,3.68,Tuesday,1,0,6,17,168,25.6,41.6,0,0,316,284,355,278,77,21.69,374
2025-06-17,Dinner,C,Rice,4.56,2.0,9.12,Tuesday,1,0,6,17,168,25.6,41.6,0,0,320,311,360,304,56,15.56,394
2025-06-17,Dinner,C,Soup,3.08,1.5,4.62,Tuesday,1,0,6,17,168,25.6,41.6,0,0,305,303,331,274,57,17.22,398
2025-06-17,Dinner,D,Meat,1.45,8.0,11.6,Tuesday,1,0,6,17,168,25.6,41.6,0,0,335,322,362,306,56,15.47,278
2025-06-17,Dinner,D,Rice,0.42,2.0,0.84,Tuesday,1,0,6,17,168,25.6,41.6,0,0,374,412,413,394,19,4.6,363
2025-06-17,Dinner,D,Soup,2.79,1.5,4.19,Tuesday,1,0,6,17,168,25.6,41.6,0,0,343,351,391,319,72,18.41,361
2025-06-17,Dinner,D,Vegetables,3.2,3.0,9.6,Tuesday,1,0,6,17,168,25.6,41.6,0,0,338,338,368,313,55,14.95,398
2025-06-17,Lunch,A,Meat,1.69,8.0,13.52,Tuesday,1,0,6,17,168,25.6,41.6,0,0,644,616,708,606,102,14.41,471
2025-06-17,Lunch,A,Rice,1.27,2.0,2.54,Tuesday,1,0,6,17,168,25.6,41.6,0,0,677,739,737,708,29,3.93,685
2025-06-17,Lunch,A,Soup,0.36,1.5,0.54,Tuesday,1,0,6,17,168,25.6,41.6,0,0,736,746,813,693,120,14.76,465
2025-06-17,Lunch,A,Vegetables,0.95,3.0,2.85,Tuesday,1,0,6,17,168,25.6,41.6,0,0,631,646,687,596,91,13.25,485
2025-06-17,Lunch,B,Meat,2.68,8.0,21.44,Tuesday,1,0,6,17,168,25.6,41.6,0,0,578,595,634,567,67,10.57,842
2025-06-17,Lunch,B,Rice,3.73,2.0,7.46,Tuesday,1,0,6,17,168,25.6,41.6,0,0,532,533,570,507,63,11.05,708
2025-06-17,Lunch,B,Soup,2.43,1.5,3.65,Tuesday,1,0,6,17,168,25.6,41.6,0,0,581,612,660,568,92,13.94,693
2025-06-17,Lunch,B,Vegetables,3.75,3.0,11.25,Tuesday,1,0,6,17,168,25.6,41.6,0,0,614,601,686,558,128,18.66,596
2025-06-17,Lunch,C,Meat,2.61,8.0,20.88,Tuesday,1,0,6,17,168,25.6,41.6,0,0,448,478,484,471,13,2.69,567
2025-06-17,Lunch,C,Rice,3.91,2.0,7.82,Tuesday,1,0,6,17,168,25.6,41.6,0,0,460,516,524,497,27,5.15,455
2025-06-17,Lunch,C,Soup,2.57,1.5,3.85,Tuesday,1,0,6,17,168,25.6,41.6,0,0,526,518,566,465,101,17.84,656
2025-06-17,Lunch,C,Vegetables,0.63,3.0,1.89,Tuesday,1,0,6,17,168,25.6,41.6,0,0,516,517,558,485,73,13.08,420
2025-06-17,Lunch,D,Rice,4.73,2.0,9.46,Tuesday,1,0,6,17,168,25.6,41.6,0,0,520,466,578,455,123,21.28,507
2025-06-17,Lunch,D,Soup,4.35,1.5,6.52,Tuesday,1,0,6,17,168,25.6,41.6,0,0,557,586,598,527,71,11.87,568
2025-06-17,Lunch,D,Vegetables,3.94,3.0,11.82,Tuesday,1,0,6,17,168,25.6,41.6,0,0,515,460,573,420,153,26.7,821
2025-06-18,Breakfast,A,Rice,1.69,2.0,3.38,Wednesday,2,0,6,18,169,28.7,0.0,0,0,312,328,352,313,39,11.08,250
2025-06-18,Breakfast,A,Soup,2.32,1.5,3.48,Wednesday,2,0,6,18,169,28.7,0.0,0,0,259,260,278,235,43,15.47,201
2025-06-18,Breakfast,A,Vegetables,2.7,3.0,8.1,Wednesday,2,0,6,18,169,28.7,0.0,0,0,281,256,320,242,78,24.38,288
2025-06-18,Breakfast,B,Meat,0.59,8.0,4.72,Wednesday,2,0,6,18,169,28.7,0.0,0,0,275,287,297,279,18,6.06,221
2025-06-18,Breakfast,B,Rice,3.07,2.0,6.14,Wednesday,2,0,6,18,169,28.7,0.0,0,0,271,265,295,249,46,15.59,216
2025-06-18,Breakfast,B,Soup,4.28,1.5,6.42,Wednesday,2,0,6,18,169,28.7,0.0,0,0,271,291,296,264,32,10.81,221
2025-06-18,Breakfast,B,Vegetables,3.54,3.0,10.62,Wednesday,2,0,6,18,169,28.7,0.0,0,0,286,308,314,288,26,8.28,221
2025-06-18,Breakfast,C,Meat,3.87,8.0,30.96,Wednesday,2,0,6,18,169,28.7,0.0,0,0,230,221,248,215,33,13.31,279
2025-06-18,Breakfast,C,Rice,3.29,2.0,6.58,Wednesday,2,0,6,18,169,28.7,0.0,0,0,230,226,262,216,46,17.56,251
2025-06-18,Breakfast,C,Soup,1.15,1.5,1.72,Wednesday,2,0,6,18,169,28.7,0.0,0,0,240,241,260,221,39,15.0,199
2025-06-18,Breakfast,C,Vegetables,3.63,3.0,10.89,Wednesday,2,0,6,18,169,28.7,0.0,0,0,215,203,231,188,43,18.61,242
2025-06-18,Breakfast,D,Meat,1.22,8.0,9.76,Wednesday,2,0,6,18,169,28.7,0.0,0,0,240,224,272,221,51,18.75,216
2025-06-18,Breakfast,D,Rice,2.31,2.0,4.62,Wednesday,2,0,6,18,169,28.7,0.0,0,0,254,263,273,250,23,8.42,249
2025-06-18,Breakfast,D,Soup,2.32,1.5,3.48,Wednesday,2,0,6,18,169,28.7,0.0,0,0,245,224,276,201,75,27.17,264
2025-06-18,Breakfast,D,Vegetables,1.76,3.0,5.28,Wednesday,2,0,6,18,169,28.7,0.0,0,0,248,240,268,221,47,17.54,213
2025-06-18,Dinner,A,Meat,0.7,8.0,5.6,Wednesday,2,0,6,18,169,28.7,0.0,0,0,489,517,533,503,30,5.63,431
2025-06-18,Dinner,A,Rice,1.72,2.0,3.44,Wednesday,2,0,6,18,169,28.7,0.0,0,0,424,410,464,388,76,16.38,362
2025-06-18,Dinner,A,Soup,3.36,1.5,5.04,Wednesday,2,0,6,18,169,28.7,0.0,0,0,462,454,517,407,110,21.28,399
2025-06-18,Dinner,A,Vegetables,1.83,3.0,5.49,Wednesday,2,0,6,18,169,28.7,0.0,0,0,446,439,490,417,73,14.9,372
2025-06-18,Dinner,B,Meat,4.35,8.0,34.8,Wednesday,2,0,6,18,169,28.7,0.0,0,0,425,442,484,431,53,10.95,326
2025-06-18,Dinner,B,Rice,3.78,2.0,7.56,Wednesday,2,0,6,18,169,28.7,0.0,0,0,415,460,470,448,22,4.68,344
2025-06-18,Dinner,B,Soup,4.85,1.5,7.28,Wednesday,2,0,6,18,169,28.7,0.0,0,0,420,446,451,408,43,9.53,407
2025-06-18,Dinner,B,Vegetables,3.63,3.0,10.89,Wednesday,2,0,6,18,169,28.7,0.0,0,0,424,428,470,394,76,16.17,379
2025-06-18,Dinner,C,Meat,1.82,8.0,14.56,Wednesday,2,0,6,18,169,28.7,0.0,0,0,364,330,409,326,83,20.29,350
2025-06-18,Dinner,C,Rice,3.04,2.0,6.08,Wednesday,2,0,6,18,169,28.7,0.0,0,0,372,362,419,344,75,17.9,420
2025-06-18,Dinner,D,Meat,1.2,8.0,9.6,Wednesday,2,0,6,18,169,28.7,0.0,0,0,390,368,424,350,74,17.45,306
2025-06-18,Dinner,D,Rice,3.32,2.0,6.64,Wednesday,2,0,6,18,169,28.7,0.0,0,0,417,432,466,420,46,9.87,388
2025-06-18,Dinner,D,Soup,4.24,1.5,6.36,Wednesday,2,0,6,18,169,28.7,0.0,0,0,419,432,459,399,60,13.07,319
2025-06-18,Dinner,D,Vegetables,0.63,3.0,1.89,Wednesday,2,0,6,18,169,28.7,0.0,0,0,384,407,426,372,54,12.68,394
2025-06-18,Lunch,A,Meat,0.57,8.0,4.56,Wednesday,2,0,6,18,169,28.7,0.0,0,0,750,823,839,794,45,5.36,642
2025-06-18,Lunch,A,Rice,2.14,2.0,4.28,Wednesday,2,0,6,18,169,28.7,0.0,0,0,782,789,867,753,114,13.15,538
2025-06-18,Lunch,A,Soup,3.36,1.5,5.04,Wednesday,2,0,6,18,169,28.7,0.0,0,0,730,758,785,703,82,10.45,521
2025-06-18,Lunch,A,Vegetables,2.19,3.0,6.57,Wednesday,2,0,6,18,169,28.7,0.0,0,0,726,721,804,663,141,17.54,558
2025-06-18,Lunch,B,Meat,0.85,8.0,6.8,Wednesday,2,0,6,18,169,28.7,0.0,0,0,649,713,702,696,6,0.85,509
2025-06-18,Lunch,B,Rice,1.93,2.0,3.86,Wednesday,2,0,6,18,169,28.7,0.0,0,0,646,642,698,621,77,11.03,546
2025-06-18,Lunch,B,Soup,0.43,1.5,0.64,Wednesday,2,0,6,18,169,28.7,0.0,0,0,681,636,744,574,170,22.85,703
2025-06-18,Lunch,B,Vegetables,4.62,3.0,13.86,Wednesday,2,0,6,18,169,28.7,0.0,0,0,674,658,742,600,142,19.14,514
2025-06-18,Lunch,C,Meat,0.56,8.0,4.48,Wednesday,2,0,6,18,169,28.7,0.0,0,0,531,528,596,509,87,14.6,794
2025-06-18,Lunch,C,Rice,4.18,2.0,8.36,Wednesday,2,0,6,18,169,28.7,0.0,0,0,558,567,608,538,70,11.51,497
2025-06-18,Lunch,C,Soup,3.72,1.5,5.58,Wednesday,2,0,6,18,169,28.7,0.0,0,0,579,568,642,521,121,18.85,461
2025-06-18,Lunch,C,Vegetables,0.57,3.0,1.71,Wednesday,2,0,6,18,169,28.7,0.0,0,0,539,542,594,493,101,17.0,600
2025-06-18,Lunch,D,Meat,2.83,8.0,22.64,Wednesday,2,0,6,18,169,28.7,0.0,0,0,617,657,691,642,49,7.09,606
2025-06-18,Lunch,D,Rice,4.08,2.0,8.16,Wednesday,2,0,6,18,169,28.7,0.0,0,0,589,580,638,546,92,14.42,753
2025-06-18,Lunch,D,Soup,2.85,1.5,4.28,Wednesday,2,0,6,18,169,28.7,0.0,0,0,562,509,638,461,177,27.74,527
2025-06-18,Lunch,D,Vegetables,2.97,3.0,8.91,Wednesday,2,0,6,18,169,28.7,0.0,0,0,548,546,620,514,106,17.1,663
2025-06-19,Breakfast,A,Meat,3.84,8.0,30.72,Thursday,3,0,6,19,170,26.0,0.0,1,0,98,93,110,89,21,19.09,87
2025-06-19,Breakfast,A,Rice,1.9,2.0,3.8,Thursday,3,0,6,19,170,26.0,0.0,1,0,101,110,114,106,8,7.02,107
2025-06-19,Breakfast,A,Soup,4.06,1.5,6.09,Thursday,3,0,6,19,170,26.0,0.0,1,0,107,114,116,105,11,9.48,235
2025-06-19,Breakfast,A,Vegetables,2.91,3.0,8.73,Thursday,3,0,6,19,170,26.0,0.0,1,0,98,93,111,86,25,22.52,66
2025-06-19,Breakfast,B,Meat,4.88,8.0,39.04,Thursday,3,0,6,19,170,26.0,0.0,1,0,92,93,100,89,11,11.0,89
2025-06-19,Breakfast,B,Rice,4.24,2.0,8.48,Thursday,3,0,6,19,170,26.0,0.0,1,0,101,112,112,107,5,4.46,313
2025-06-19,Breakfast,B,Vegetables,4.11,3.0,12.33,Thursday,3,0,6,19,170,26.0,0.0,1,0,94,96,105,91,14,13.33,86
2025-06-19,Breakfast,C,Meat,0.23,8.0,1.84,Thursday,3,0,6,19,170,26.0,0.0,1,0,86,89,98,87,11,11.22,215
2025-06-19,Breakfast,C,Soup,4.16,1.5,6.24,Thursday,3,0,6,19,170,26.0,0.0,1,0,78,79,87,70,17,19.54,105
2025-06-19,Breakfast,C,Vegetables,4.65,3.0,13.95,Thursday,3,0,6,19,170,26.0,0.0,1,0,69,70,77,66,11,14.29,188
2025-06-19,Breakfast,D,Rice,1.41,2.0,2.82,Thursday,3,0,6,19,170,26.0,0.0,1,0,88,86,100,82,18,18.0,106
2025-06-19,Breakfast,D,Soup,1.61,1.5,2.42,Thursday,3,0,6,19,170,26.0,0.0,1,0,86,86,98,79,19,19.39,70
2025-06-19,Breakfast,D,Vegetables,3.54,3.0,10.62,Thursday,3,0,6,19,170,26.0,0.0,1,0,95,93,105,86,19,18.1,86
2025-06-19,Dinner,A,Meat,0.36,8.0,2.88,Thursday,3,0,6,19,170,26.0,0.0,1,0,164,155,180,153,27,15.0,140
2025-06-19,Dinner,A,Rice,0.52,2.0,1.04,Thursday,3,0,6,19,170,26.0,0.0,1,0,173,161,186,155,31,16.67,112
2025-06-19,Dinner,A,Soup,3.13,1.5,4.7,Thursday,3,0,6,19,170,26.0,0.0,1,0,162,153,184,139,45,24.46,116
2025-06-19,Dinner,B,Meat,1.43,8.0,11.44,Thursday,3,0,6,19,170,26.0,0.0,1,0,149,146,160,140,20,12.5,120
